,title,cluster
18,gue punya eggel active  pro ga nyesel belinya kualitas suara bagus banget bassnya ngisi anti air juga,2
19,makasih bang iqbal dan bang kevin akhirnya aku bisa milih speaker bluetooth yang sesuai budget tanpa harus di beli dan coba semua yang harganya sesuai budget aku makasih juga bang david udah ngereview btw di menit  suara bang david kok berubah jadi laki banget wkwk,2
20,gw pake eggel elite gen pertama yg bodynya kokoh sekali bisa di pake buat nimpuk maling wkwkw dan pastinya anti air dulu beli sekitar rban kalo gasalah suara mantap ada bass mode battre awet bisa di pake semaleman ampe subuh dengan vol full kalo vol % dipake sehari  jam bisa tahan sekitar  harian product lokal gada dua si ini puas pokoknya,2
21,sampe di ulang berkali kali pas bang david dengerin suara dari bass nya bose jadi pengen tapi ga mampu beli dengan harga segitu hhe,2
22,dulu beli bt speaker oontz angle  (bukan yang solo) gara video bang david juga alhamdulillah dari  saya lupa tepatnya masih awet sampe sekarang suara yang dihasilin juga udah cukup bgt menurut telinga saya cocok banget buat nonton film sama dengerin musik sering dibawa juga buat nemenin cuci motor sama mobil karena dia udah water resistant jadi gaperlu takut kena air wkwk enaknya ada aux jadi kalo buat setup tinggal colok penggunaan saya seminggu lebih baru abis batrenyadulu beli di harga rb berasa upgrade banget dari logitech z berapa ya lupa wkwk,2
23,"begitu nyalain bose soundlink revolve+ ii semua yg udah di review auto tewas  emang harga & merk ga boong ya bang one of indonesian audiophile expert pernah bilang di kontennya kurang lebih begini ""beli produk audio dari merk yang emang spesialis di audio bukan cuma merk yang menang model harga ato gengsi"" bose is one of the specialists thanks reviewnya bang makin nambah ilmu perspikeran murah duniawi ",2
24,konten kaya gini sebenernya bermanfaat buat yang sering bingung pas mau beli speaker bluetooth online biar tau merk dan tipe yg mana yg plg rekomend berdasarkan uji coba lngsung,2
25,thanks kak david saya jadi punya referensi yg bisa di andalkan untuk memilih speaker bluetoothsoalnya pas lagi nyari speaker bluetooth juga untuk nonton filmfilm netflix di rumah ,2
26,sebagai user setia eggel saya merasa banggadari eggel terra  terra  plus dan eggel buds dengan kualitas bagus diharga yg terjangkau itu sangat worth itbahkan eggel terra  udah hampir  tahun pemakaian masih normal tanpa kendala,2
27,acome a ku juga udah tahan  tahunan dan emang bagus sih suaranya ngalahin mi pocket speaker  yg pernah gw beli,2
28,team eggel punga fit dan emang suaranya paling balance basnya gk over treble vokal dan lainnya pasdelay nya juga minim banget ngak kerasa sangat netflixable,2
29,speaker pertama sy mifa f ukuranya kecil enak banget suaranya bass bulet cma udh drop baterainyaskrang pindah ke harman kardon aura  udh hmpir thun pakai puas banget suaranya jernih bass manjain kupingdetail suara di lagufilm yg ga kdengeran di earphone speaker murah di aura  ini bisa kedengeran jadi berasa nonton di bioskop harga emng ga bohong sih wort it banget pakai dikamar buat beberpa tahun kedepan,2
30,acome a yang di review  ini gue udah pake hampir  tahun kalo buat pemakaian harian kayak gue yg juga wfh dan naro speaker bluetooth di meja buat hiburan musik kala kerja sangat worth it apalagi ada jam digital nya juga yang cukup besar dan terang nyaman dilihat hati aja sama layar jamnya yang material kaca sih speaker ini juga bisa fm radio tapi perlu kabel chargernya yg dicolok sebagai antena pencari sinyalharganya emang segitu dibawah k tapi super worth it gabohong value for money lah guys,2
31,tontonan pas lagi makan siang atau istirahat kerjawalaupun jarang beli barang yg diriview tapi suka aja sama pembawaan bang david,2
32,fit  emang bagus banget harga kualitas semuanya sebagai guru yang butuh speaker buat audio listening harga murah ringkas ini salah satu pilihan terbaik,2
33,ternyata kopi kapal api special mix gula aren nikmat sekali ,2
34,kalo untuk peminat bass mmg kebantu sih dan kalo peminat musik pasti ngarah ke balance apa lg kalo suaranya luasbass nya bulet padet bener treble nya ok mid bass nya pun ok,2
35,jbl go  nya udah % saya pastikan kw itu om david jadi gak fair kalau dijadikan acuan toko yang jual jbl go  ditokopedia itu udah terkenal jual barang kw dengan dalih kualitas oem jbl go  tidak mungkin ada yang jual dibawah ,2
36,jam kemudian barang yg dinilai baik oleh mrdavid bs dipastikan naik harga di marketplace,2
37,sering sering bang buat konten kayak gini gue suka ekspresi lu  (sekalian bisa nambah refrensi buat yg mau beli),2
38,sehat selalu buat keluarga besar gadgetin beserta team dan juga kita semua amin semoga murah rejeki dan tidak lelah untuk bikin konten terus ️,2
39,"acome emang bagus"" sih gw langganan klo spiker dan brng elektronik lain harganya murah tpi kualitas nya ok lah",2
40,pas banget lagi cari speaker bluetooth murah buat bertani ,2
41,bang david kayaknya harus nyoba merk lenyes dehh ehehe bisa saingan sama eggel menurut saya,2
42,seru banget nge test speaker nya ikut senang liat koh david senang wkwkwk,2
43,fyi menurut gua merk acome itu lumayan bagus bang soalnya gw beli tws acome t harga rb'an suaranya balance bgt karakter suaranya kya earphone bawaan samsung,2
44,biar semuanya speaker kerehore tetep  speaker jumlahnya  mantap bang david ,2
45,wkwk gasalah beli gua thn yg lalu pilih acome alarm jam soalnya dulu pengen punya speaker yg sekalian ada fitur jamnya buat pajngan juga sempet bingung banget pertimbanginnya karna banyak merek speaker yg ada jam nya mayann laa dapet harga rb thn yg lalusekarang udah rb yak,2
46,kerennya lagi eggel fit  ada fitur tws nya juga jadi kalo punya  speaker bisa disambungin berbarengan biar output suaranya stereo,2
47,sebagai pemakai acome saya ikutan bangga juga,2
48,eggel terra  eggel terra + dan punya eggel fit ini yg sering sy bawa kemana mana harga  an suara baterai material design oke buat nongki sore sama temenkeren eggel!,2
49,wah kebetulan banget nih saya lagi nyari speaker bluetooth jdi dri video ini bisa jdi referensi buat saya thanks banget bang david,2
50,"saya termasuk orang yang sering atau bahkan setiap hari pake speaker bluetooth di ponsel saya menurut saya robot bagus suaranya (bulet dan bass) speaker satu lagi juga bagus yang ada mic nya mereka semua bagus sound nya cuman permasalahan yang saya temui selalu dibagian port cass nya selalu bagian itu yang rusakdan sekarang saya ganti pake merek kisonli dia ada  speaker ukurannya sedang dan gapakai cass alias langsung dan untuk sekarang masih awetjadi saran saya belilah yang colokan langsung tanpa cassan kalo mau dibawa kemana"" pake aja power bank lagian juga ga terlalu perlu banyak daya buat idupin speaker bluetooth harga cuman an",2
51,bang bikin konten kaya gini lagi dgn brand yg berbeda soalnya produk yg lu rekom pada sold out di berbagai marketplace ,2
52,sangat mengkhawatirkan speaker² yg dipuji bang david bakal naik harganya setelah video ini ,2
53,kalo untuk simbada sih blutut speaker nya emang kurang nendang tapi kalo simbada yang subwoper boleh di adu hahah,2
54, ntah kenapa saya suka dengar speker bt merk kisonli g suaranya rame banget bass nendang juga teruss desain nya ala klasik gitu dan  speker bt acome a  dan  spker bt eggel dan yg terakhir  speker boose palingg mantappp polllllll,2
55,asli ini mah the best review sekalinya d bandingin lgsung  pcs salute konten gabut yg berfaedah dan ga ngasal ,2
56,sangat berguna untuk pecinta musik low budget thank you,2
57,masih stay di mifa f meskipun bodynya dah rusak karna sering jatoh tpi bassnya nendang karna speakernya make subwoofer yg keren,2
58,kalo untuk yang lewat listrik langsung sama yg portabel  pakai colokan hp apakah ada pengaruh ke kualitas suara?? misal lebih gahar yg pakai colokan listrik langsung karna daya lebih gede,2
59,wah kebetulan banget nih! gw lagi nyari speaker bluetooth yang murah tapi lumayan enak separasi audionya lanjutkan bang david ,5
60,yang versi high endnya bang penasaran seberapa jauh perbedaan harga dan kualitas,2
61,saya punya yg acome a penasaran dengan fitur twsnya jd saya beli  dan lg dulu harganya  rbu nya suaranya jd stereo dan oke klo dijdiin tws smpai sekarang awet pernah dibanting sma anak wkwk,2
62,kak ad speaker bluetooth yg saling connect ga si kak? yang kecil harga jg terjangkau,2
63,sebagai pengguna baru merk acome emang sebagus dan semurah itu barangnya pertama kali nyobain headset nya langsung weeh kapan lagi pake barang murah kualitas wah terus nyoba mousenya juga karena kecewa sama merk sebelah yang udah punya nama tapi bisa dipakenya bentar doang sampe sekarang keterusan pake merk acome,2
64,bt speaker bagus murah banyak tapi durabilitas yg mahal percaya deh jbl flip  sama mifa a suaranya sama sama mantep sama sama beli di  jbl masih utuh suara masih mantap mifa a modul speaker nya karet nya udah sobek & suara sember di lem keliling baru mantep lagi,2
65,kebetulan banget lagi nyari review bluetooth speaker yang ada jamnya ternyata di review juga siap harga naik nih,2
66,speaker simbadda nya harus di letakin di meja bang kalau di angkat gitu emang kurang berasa bass nya karna subwoofer nya ngadap bawah saya punya soalnya simbadda itu cuman yaa untuk tombol nya jelek sih kadang terbenam karna karet tadi,2
67,akhirnyaaa udah dari lama cari bluetooth speaker selain jebeel yg ga nguras kantong rasanya kurang yakin kalo belum di review sama gadgetin ,2
68,saya punya eggel fit   saya pilih krn banyak riviewer yg rekomendasiin dan ternyata  puas banget rencananya mau beli eggel terra mini ,2
69,pas banget dari kemarin bingung mau cari bluetooth speaker ,2
70,telat banget baru nonton speaker acome a udah abis dimanamana  akhirnya beralih ke eggel ,2
71,menurut saya speaker bluetooth terbaik merk gmc bsuara stereo dan bass nya nendangfitur oke bangetlah,2
72,kontennya kocak bang david mulai dari speaker belah  sampe ada yang desainnya jiplek wkwkwkwk,2
73,bang david wajib coba bluetooth speaker merek comson,2
74,kangen liat bang david review sambil jalan jalan ,2
75,awal maret  aku beli acome a di salah satu aplikasi marketplace aku beli ini bukan karena speakernya malah tapi lebih ke jam alarmnya suaranya sih enak dan lantang malah saat dibawa ngerjain prototipe untuk tugas akhir temen sampe suruh nurunin volume suara speakernya gegara kedengeran di lantai  (aku ngerjainnya di lantai ) aku nonton review ini senyumsenyum sendiri pas bang david kaget dengan harga yang murah (btw aku beli speakernya di harga  ribu tapi per hari ini ( juli ) ngecek lagi harganya  ribu) bersyukur banget sih dapet yang inibtw aku nonton video ini di laptop tapi audio dihubungin sama speaker acome a punyaku,2
76,senang nya speaker yg ada lampu led sama bass yg mantab,2
77,bang kayanya di hp bisa di ubah itunya yg untuk jenis rock jaz bass dll biar lebih cocok untuk speakernya,2
78,sy pake eggel active  keren sih type c charger  harga rb an,2
79,"bahas speaker bluetooth level flagship bang dri masing"" merk terkenalbiar tau mana yg the best ",2
80,nonton nya udah  bulan lalu tapi ini mau nonton lagi karena pengen beli speaker murah,2
81,"oontz emang mantab sih udah pake angle solo  tahun ini suara mantab untuk musik dominan bass kalo acoustik""an masih kurang sih detail clarity menurut gw minusnya cuman di segi baterai kalo udh dibawah % volume dikurangin otomatis jadi gabisa di geber sampe %",2
82,ngakak ama expresi bang david saat barang dia tebak ketinggian ternyata harga nya murah hahahaha ngakak gw…,2
83,bang coba deh review dazumba audiopad dag sejenis audio mp tapi masih pakai kabel mungkin bisa direkomendasikan untuk audio yang lebih baik tempelkan pad speakernya pada media yang datar seperti mejakacabox sterofoam bass akan meningkat terima kasih,2
84,bang saya mau beli speaker rekomendasi abang nya edun rata rata kosong semua ada eggel fit  harganya jadi naik emang bener bener hebat bang david ini kalo ngasih tau sesuatu barang elektronik pasti aja cepet laku ,2
85,recommended bang speaker bt tws murah  namanya sk saya pake uda setaun awet batre oke suara sorruond & bass oke  harga  ribuan dapet  speaker karena system tws stereo mantap pokona mah haha,2
86,"bang saran biar tau sound yg di hasilkan speaker bluetooth tsb selain dgn lagu"" yg slowly coba juga dngan lagu rock & metal bang",2
87,emang youtuber jujur bang david pertahankan bang!,2
88,aku pake eggel udah  tahun dan seenak itu dulu sempet bingung mau jbl atau eggel tapi suka bgt ama eggel parah enak bgt seenak itu,2
89,"yg hasil reviewnya bagus barangnya langsung ""ilang""  mungkin nunggu   bulan baru muncul lagi dengan ""harga baru"" emang the best oran indonesia ini ",2
90,ini yg saya tunggu²memang bng david tau isi hati orang,2
91,speaker robot rb yang gua pake buat nonton video ini  trus waktu itu gua beli harganya  ribu pas promo klo suaranya udh bagus sih jernih klo dengar lagu nya di kualitas terbagus,2
92,"seru nontonin sampe akhir ditutup dengan ""the real speaker"" serasa party langsung",2
93,udah punya vivan vs pemakaian  bln bagus suaranya diharga rb bass nya nendang,2
94,bang coba rekomendasikan tingkat sensitif layar sentuh ponselkadang banyak hape performanya udha bagustapi di kualitas sentuh layarnya kuranguntuk kita yg suka gaming agak menjengkelkanharus beberapa kali di sentuh kadang baru peka,2
95,bang speaker yg sdh di review di list dong dr yg paling bagus plus tipe serie nyabiar nyarinya mudah kalau mau belitq bang david,2
96,sedikit informasi untuk speaker mkc kimiso saat kondisi box terbuka seperti itu suara tidak akan menjadi maksimal beda kalo boxnya tertutup suaranya lebih ulem nggak terlalu kasar,2
97,gua punya ecle yang terakhir lagi  mayan lah suaranya tinggal setting setting equalizer di hp aja biar makin mantep ,2
98,fyi brand acome robot dan vivan itu samasama dibawah naungan wook global technology jadinya banyak produk mereka yg sekilas terlihat sama baik secara fisik maupun kualitas suaranya juga mirip,2
99,eggel fit  lebih keluar taji nya lagi klo beli lsg dua pcs masuk mode true wireless stereo nya pairing nya mudah banget  lalu bener stereo klo hanya channel kiri yang bunyi hanya sisi kiri fit nya juga yg bunyi pake dua pcs dgn jarak aga jauhan soundstage nya langsung nambah buanyaakkkk tapi suara nya tetep berasa keluar dari tengah,2
100,entah mengapa makan jd lebih seru dan lahap sambil liat video dari bang david  btw that sony xperia  iv are ,2
101,speaker niko jarang ada orang yg tau di niko js aq suaranya ngebass dan bagus kayak speaker seharga rb padahal speaker seharga rb dan layak untuk direview di youtube,2
102, kimiso itu watt nya yg ditulis adalah watt pmpo dimana output puncak diukur dalam jangka mikro detik jadi seperti daya maksimal yg bs dikeluarkan speakernya dalam hitungan singkat (mikro detik) beda sama watt biasa alias nilai yg didapat dari ampere x voltbiasanya pmpo ini ditulis diboks speaker biar jd gimmick memanfaatkan keawaman orang mengenai pmpo biar dikira watt biasa,2
103,suka banget sama model speaker kisonli g klasik mantap!!!,2
104,vivan ada fitur tws nya (kalau ada  bisa jadi stereo) ada input jack mm colokan powernya udah typecspeaker robot yg ada jam nya ada fitur sensor suhunya baterai boros pake bgt,2
105,produk acome baru pake yg acome akm keyboard+mouse combo lumayan lah buat ngetik tugas kuliah ga terlalu ribet dibawa krna udh pake dongle,2
106,bang review ear buds lagi dongg kl bisa dibikin per  bulan jd ada rekomendasi eaebuds terbaik dlm  bln terakhir makasih bang ,2
107,pengen banget speker bluetooth tapi pada mahal ,2
108,eggel parah mantep bangetudh pernah pakecuma kurang di build material ajayaa sebanding sih sama harga,2
109,ga bosen klo lihat review nya ko david,2
110,coba bluetooth speaker high end dong bang biar tau worth apa ngga hehe,2
111,pas banget lagi mau nyari  bluetooth speaker ehh ada babang dapit review thanks bang,2
112,akhirnya setelah nonton video ini saya beli speaker bluetooth setelah sekian lama bingung mau beli yg gimana ,2
113,punya eggel dan vivan vs jernih masih kalah sama ehgel tp di bass nya sangar tp kalau nonton film vs sangar sih apalagi action,2
114,kalo mau beli zealot beli yang tipe zealot s bassnya enak dalam ruangan,2
115,speaker jbl terlihat tidak meyakinkan semoga bukan barang kw bang soalnya punya jbl go yg pertama (bentuk kotak) lebih enak suaranya beli rb oktober ,2
116,untung dah beli eggel fit  habis review dapet review bagus biasanya bakal ghoib,2
117,punya ecle dan acome dan gw akuin acome tahan banting dan lebih awet beli ecle udh kali dan skrg ga bisa bunyi lg ,2
118,sama seperti hobi aku  suka koleksi audio seperti itu ,2
119,itu jbl aslinya rb sekarang harga yg ori jbl go  rb hati meek jbl banyak yg palsu dan yg di review adalah barang palsunya aslinya suaranya lembut banget,2
120,sedikit info kalau buat jualan ada razia postel dari menkominfo produknya t bahaya bisa kena denda sampai puluhan juta tergantung seberapa banyak barangnya ,2
121,pernah beli speaker blutut merk advand  sama merk  javi   masih awet aman  harga nya yg dibawah  ribuan,2
122,speaker lenyes paling mantap bass refleks nya+waterproof lg,2
123,bang rekomendasi handphon yg cocok buat driver ojol murah tapi enaklah gps dan baterenya klo bisa sih yg anti air juga biar enak dipakai hujan hahaha,2
124,harganya unexpected karena memang harga produk itu menyesuaikan pasar (supply demand) bisa jadi suatu produk lebih tinggi harganya melebihi kualitasnya dikarenakan faktor lain yg menarik kayak hype brand seo ads dll,2
125,cobain dj remix indonesia bang karna rata rata itu beli bluetooth speaker buat dengerin lagu nge bas dan cari speaker yang nge bas,2
126,pakai acome a sama a amanbatrei awet suara jg lumayanyg a sudah hampir  tahun yg a sudah setahun,2
127,review terpanjang sih ini emang gadgetin mantab dlm me review barang,2
128,kalo gw sebelah rumah bang david pasti dah setiap hari bisa denger lagu walau bersebelahan wkwkwkbtw lama ga bahas jam tangan bg ,2
129,manteb nih  jarang ada yg ngomongin speaker murah ,2
130,gw slalu suka chanel ini dr pembawaannya david dan riviewnya bermanfaat,2
131,bang mpnya yang format kbs biar manteb karena pasti beda outputnya setiap speker,2
132,sudah saya bilang kalo acome a bagus saya udah pake  tahun lebih dan masih awet sampai sekarang  waktu saya beli dikasih bonus micro sd acome gb harga  gratis,2
133,kalau speaker jbl go  sama acome  atau eggel itu overal pilih mana ? jangan dilihat dari budget cmn pngn tau kualitas bnyk yg lebih kemana ? ,2
134,kebetulan banget nih bang saya llagi nyari speaker bluetooth yg suaranya bagus ,2
135,review headphone bluetooth borongan kayak gini dong bang saya lebih tertarik sama headphone daripada tws ato speaker,2
136,harusnya coba produk anker mifa  xiaomi cukup terjangkau dan suara ok utk harganha,2
137,acome a gw make  thn an masih bagus banget buat di pake sama nambah dekorasi kamarkalau buat mode jam doang bisa tahan  harian,2
138,buset panjang videonya  menit & saya tonton dari awal sampe habis selain kualitas suara saya biasanya lebih suka yg ada port auxmm,2
139,yang sampai membuat bang davin sampai kaget yaitu kizonly power suaranya paling mirip sama yg harga jt hehe,2
140,angker soundcore sih paling debest menurut saya ,2
141,lebih penasaran pemampuan speakernya untuk di outdoor,2
142,pas pertama dibuka oontz wah ini sy percay sma brand ini sih sama eggel juga saya punya skrg eggel active tapi beli udh lama belum banyak model dgn pilihan murah saat itu jadi kalo diliat skrg harganya berasa kemahalan tpi kalo soal suara tetep asik pilihan brand kalo saya oontz egel jbl sama mifa kalo ada duit mending beli bose micro aja sekalian,2
143,itu yg jd perbandingan di awal oontz angle solo ya? kalo dibanding oontz angle  gimana bang? masih worth it ga dengan saingannya di harga an?btw maen mh rise juga ternyata bang mantap,2
144,makasih bang gara gara lu gw ikutan coba test crab rave di airpods  gw emg manteb bener ,2
145,gw pake acome juicy a udh setahun lebih msh worth it lah n kebetulan waktu itu lg promo  dpt  n bebas ongkirbeli nya ya pasti d tokopedia,2
146,pengalaman gua acome a mantep selain speaker juga ada fitur penting kayak jam sama alarmnya speakernya juga awet biasanya gua pake musik buat turu dari malem sampe pagi bangunin gua  ribu worth it,2
147,setiap ada segmen kek ini viewer pasti ikut nebak harga bedanya nebak harga yang bakal ditebak sama bang david,2
148,gisonli keren lumayan bisa ngeramein kamar yg pingin desain ala ala vintage,2
149,aku punya yg robot harga k itu batrenya awet bgt mana suaranya juga gede dan ngebas dijamin ga nyesel kalo beli haha,2
150,penutupan nya sih paling suka langsung dengan speaker mahal dan ori wkwk,2
151,barangbarang yang direview di gadgetin kalau gak stoknya yang habis ya harganya yang melambung di toped ,2
152,bang david and team untuk jbl go  nya sepertinya itu yang versi kw saya sudah beberapa tahun terakhir memakai yang jbl go  dan nada openingnya nggak seperti itu (hanya satu nada blub aja untuk nyalainmatiinconnect bluetooth) ')dan kemarin temen sempat beli juga rb untuk jbl go  suara nyalainnya mirip kaya yg bang david review (kualitas suara juga jauh dari bagus) and yes itu kw wkwkkalo kita lihat di marketplace original jbl harga jbl go  rb bukan rb,2
153,trauma beli bluetooth speaker  kali baterai cepat soak sekarang pilih pakai speaker aktif +bluetooth langsung colok listrik,2
154,mending konten nyobain barang aneh sih bang david soalnya setiap test produknya lebih seru aja,2
155,saran bang sekalikali review borongan tws or speaker dari brand lokal,2
156,yang paling penting di bloutot speaker adalah baterai dan ketahanan lama putar nya,2
157,habis review speaker bluetooth  selanjutnya review sound sistem joss  brewok audio  riswanda,2
158,"bukan karena sekedar embel ""cintai produk lokal"" tapi eggel emang bagus dan patut dijadiin bahan pertimbangan gua gak punya bluetooth speakernya tp gua punya tws nya dan itu bagus + sesuai harga gak kayak produk lokal sebelah yg harganya terlalu mahal gak sesuai ekspetasi",2
159,speaker roboot rb  terbaik di kelas  ribuanbass nya mantapgak mengecewakan,2
160,notif bang aku recomend ni aku dah pakai th lebihyaitu xdobo xdimensi x cmbatrai jam di vol %bil qualiti ada di  dr %kisaran harga  rbudah tape c & memori diswaterprof (tdk dalam air)kalau hanya hujan gppyg aku suka karakter suara nypower full dan cocok bngt buat rnb dan rockdgn harga segitu dia pemenang di harga  ribuan aku recomend banget,2
161,bang di tokopedia ada speaker  tp laris banget rating nya jg ,2
162, langsung nonjok banget bass nyadetail nya dapet banget wkwkkw sampe reflek bilang woah juga desainnya juga bagus banget langsung beli sih wkwkw,2
163,kalo kalian beli speaker mahal berkualitas itu baru setengah jalan menuju kualitas suara yg bagus  coba denger pake lagu format flac baru mantab,2
164,team speaker eggel udah pake eggel active   bass nya agak kurang nendang (dikit) tapi stereonya udah mantep banget!,2
165,punya robot acome a mayan awet dan suara ga berubah beli  tahun lalufitur sangat bermanfaatlah karena bisa  waktu alarm,2
166,dari  pake ws  sampe sekarang masih bagus ,2
167,kalau speaker sih gimana selera yadan kalau yg cr lbh gede di bas treble atau laindari beberapa merk diatas aku pakai vyatta justru awet banget batrenyaplatinum hitz designnya paling simple dan milenials dipajang jg oke,2
168,vivan vs  gw rekomendasikan buat kalianbisa di jadikan jadi stereo speaker kalo punya  unit,2
169,"agak keget sih pas denger suara jbl go tapi pas denger harga k kemungkinan kw tuh bangyg ori kalo gk salah harga skitar ngomong"" aku pakai yg go dulu beli rb dan suaraya menurutku lebih jernih dan lebih mantep dari yg go bang dafid unbox",2
170,haha pas banget lagi bingung mau beli bluetooth speaker yg ok tiba² bang david review speaker² bluetooth makasih bang,2
171,saya nonton video ini pakai acome aapapun speaker yang direview tetap acome keluarnya ,2
172,acome alarm itu aku dapet harga rb cctv acome rb udah mantap banget resolusi p,2
173,acome a itu dlu sy beli di  aja sekitar  rb skrg udah under k ajaa ,2
174,awalnya senang dpt notifikasi bang david mau review speaker bluetooth saya pikir merk inbex masuk tapi ternyata ngga kecewa sih dikit,2
175,saya dari  sudah pakai acome dan produk terakhir yg saya beli acome a sudah punya a yg bisa di pair  speaker a dan a yg versi gede dari a a dan a saya dapat murah karena dibeli di toko baru yang mau cari nama a hanya rb dan a hanya rb,2
176,range harga kk yg terbaik menurut gw eggel terra  mini balance banget suaranya untuk harga k bass nya deep tapi susah dapetnya kalaupun ada tapi gak di official store harganya bisa sampe k,2
177,beberapa hari sempet bingung cari review sana sini akhirnya fix utk co eggel fit  hehe,2
178,gw punya acome yang sekaligus jam itu sesudah beli eggle tera  mini  itu acome ku taro aja di meja kantor buat jam sama ngaca soalnya kalau layarnya mati itu reflecting banget wkwkwk,2
179,mau nanya speker laptop di meja bang david itu merk apa ya?,2
180,cobain produk bcare bang menang banyak tuh speakernya tapi harganya juga agak mahal yang buat seri istage,2
181,sayang nya eggle lagi gk ready stockpadahal mau beli banget,2
182,eggel menang di tws dibawah kdan sekarang menang lagi di speaker dibawah k ngalahin yang  ribuan lagi,2
183,pas banget video ini muncul  jadi ada rekomendasi untuk cari pengganti speaker logitech x saya yg sudah jebol ,2
184,mifa m speaker blutut pertama ane pemakaian  taun lalu ganti ke oontz solo sampe sekarang dah  taun pemakaian juga ada rasa pengen ganti suasana lagi eh pas banget keluar ni video,2
185,jbl go rb  mantep pakek banget!  suaranya jernih walau volume sangat keras,2
186,ketika bang david puji egel fit  disana saya merasa senanggw ga salah pilih,2
187,mas saya suka review mas kadang kalo ngantor suka smbil dgrin bisa review slain hp lebih banyak seperti hype keyboard tweaking hype gaming handheld model stemdeck retroid ayaneo anbernic karena mas tu bisa review per product fitur dan bagus jelek nilai nya bagus ga cuma masalah mahal itu bagus harga murah jg bs cukup makanya saya penasaran hihi thankyou saya tahu dunia gadget tu handphone bgt tapi dr review yang sangat baik mnrtku bisa luas yang di review,0
188,udah pake oontz angle  dari sejak beli  sih puas sama kualitas nya dan sampe sekarang gak berkurang kualitas suara dan batre nya juga masih oke,2
